id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e3914df9e4c7,t,ts,52,270,385,322,333
5e3914df9e4c7,s,sa,63,143,268,206,205
5e3914df9e4c7,a,ah,62,673,809,735,747
5e3914df9e4c7,h,ho,74,368,494,442,420
5e3914df9e4c7,o,op,52,1240,1350,1292,1298
5e3914df9e4c7,p,ph,58,279,423,337,365
5e3914df9e4c7,h,ho,86,126,289,212,203
5e3914df9e4c7,o,on,77,142,272,219,195
5e3914df9e4c7,n,nspace,53,703,810,756,757
5e3914df9e4c7,space,spacec,54,428,534,482,480
5e3914df9e4c7,c,ch,52,210,319,262,267
5e3914df9e4c7,h,hi,57,230,338,287,281
5e3914df9e4c7,i,ir,51,362,469,413,418
5e3914df9e4c7,r,ro,56,562,674,618,618
5e3914df9e4c7,o,ou,56,513,605,569,549
5e3914df9e4c7,u,uj,36,898,988,934,952
5e3914df9e4c7,j,ju,54,263,386,317,332
5e3914df9e4c7,u,ubksp,69,1611,1771,1680,1702
5e3914df9e4c7,bksp,bkspbksp,91,114,252,205,161
5e3914df9e4c7,bksp,bkspbksp,47,372,503,419,456
5e3914df9e4c7,bksp,bkspj,84,966,1129,1050,1045
5e3914df9e4c7,j,jc,79,378,517,457,438
5e3914df9e4c7,c,ch,60,178,307,238,247
5e3914df9e4c7,h,ha,69,341,488,410,419
5e3914df9e4c7,a,at,78,342,477,420,399
5e3914df9e4c7,t,tu,57,266,403,323,346
5e3914df9e4c7,u,ur,80,235,380,315,300
5e3914df9e4c7,r,ro,65,252,416,317,351
5e3914df9e4c7,o,on,99,201,381,300,282
5e3914df9e4c7,n,nt,81,269,431,350,350
5e3914df9e4c7,t,tt,81,40670,40822,40751,40741
5e3914df9e4c7,t,th,71,176,319,247,248
5e3914df9e4c7,h,ho,72,248,387,320,315
5e3914df9e4c7,o,ot,67,748,853,815,786
5e3914df9e4c7,t,ts,38,797,887,835,849
5e3914df9e4c7,s,sa,52,128,252,180,200
5e3914df9e4c7,a,ap,72,595,756,667,684
5e3914df9e4c7,p,ph,89,261,421,350,332
5e3914df9e4c7,h,ho,71,230,356,301,285
5e3914df9e4c7,o,on,55,233,355,288,300
5e3914df9e4c7,n,nspace,67,266,398,333,331
5e3914df9e4c7,space,spacec,65,1045,1169,1110,1104
5e3914df9e4c7,c,ch,59,279,407,338,348
5e3914df9e4c7,h,hi,69,249,387,318,318
5e3914df9e4c7,i,ir,69,581,703,650,634
5e3914df9e4c7,r,ro,53,659,785,712,732
5e3914df9e4c7,o,oj,73,279,439,352,366
5e3914df9e4c7,j,jc,87,430,603,517,516
5e3914df9e4c7,c,ch,86,296,437,382,351
5e3914df9e4c7,h,ha,55,283,392,338,337
5e3914df9e4c7,a,at,54,409,535,463,481
5e3914df9e4c7,t,tu,72,309,476,381,404
5e3914df9e4c7,u,ur,95,442,607,537,512
5e3914df9e4c7,r,ro,70,294,452,364,382
5e3914df9e4c7,o,on,88,210,374,298,286
5e3914df9e4c7,n,nt,76,293,425,369,349
5e3914df9e4c7,t,tt,56,31849,31973,31905,31917
5e3914df9e4c7,t,th,68,312,453,380,385
5e3914df9e4c7,h,ho,73,232,388,305,315
5e3914df9e4c7,o,ot,83,247,417,330,334
5e3914df9e4c7,t,ts,87,195,351,282,264
5e3914df9e4c7,s,sa,69,127,271,196,202
5e3914df9e4c7,a,ap,75,1017,1145,1092,1070
5e3914df9e4c7,p,ph,53,589,717,642,664
5e3914df9e4c7,h,ho,75,233,360,308,285
5e3914df9e4c7,o,on,52,286,384,338,332
5e3914df9e4c7,n,nspace,46,178,279,224,233
5e3914df9e4c7,space,spacec,55,284,390,339,335
5e3914df9e4c7,c,ch,51,291,401,342,350
5e3914df9e4c7,h,hi,59,230,325,289,266
5e3914df9e4c7,i,ir,36,2557,2656,2593,2620
5e3914df9e4c7,r,ro,63,412,542,475,479
5e3914df9e4c7,o,oj,67,282,419,349,352
5e3914df9e4c7,j,jc,70,399,551,469,481
5e3914df9e4c7,c,ch,82,229,382,311,300
5e3914df9e4c7,h,ha,71,313,441,384,370
5e3914df9e4c7,a,at,57,373,557,430,500
5e3914df9e4c7,t,tu,127,293,492,420,365
5e3914df9e4c7,u,ur,72,495,661,567,589
5e3914df9e4c7,r,ro,94,327,522,421,428
5e3914df9e4c7,o,on,101,228,397,329,296
5e3914df9e4c7,n,nt,68,313,440,381,372
5e3914df9e4c7,t,tt,59,33680,33808,33739,33749
5e3914df9e4c7,t,th,69,317,466,386,397
5e3914df9e4c7,h,ho,80,465,585,545,505
5e3914df9e4c7,o,ot,40,397,507,437,467
5e3914df9e4c7,t,ts,70,294,420,364,350
5e3914df9e4c7,s,sa,56,201,305,257,249
5e3914df9e4c7,a,ah,48,763,866,811,818
5e3914df9e4c7,h,ho,55,176,302,231,247
5e3914df9e4c7,o,on,71,269,389,340,318
5e3914df9e4c7,n,nbksp,49,912,1017,961,968
5e3914df9e4c7,bksp,bkspbksp,56,124,238,180,182
5e3914df9e4c7,bksp,bkspbksp,58,110,222,168,164
5e3914df9e4c7,bksp,bkspp,54,470,637,524,583
5e3914df9e4c7,p,ph,113,309,484,422,371
5e3914df9e4c7,h,ho,62,1224,1360,1286,1298
5e3914df9e4c7,o,on,74,576,728,650,654
5e3914df9e4c7,n,nspace,78,291,443,369,365
5e3914df9e4c7,space,spacec,74,946,1088,1020,1014
5e3914df9e4c7,c,ch,68,291,438,359,370
5e3914df9e4c7,h,hi,79,229,376,308,297
5e3914df9e4c7,i,ir,68,431,603,499,535
5e3914df9e4c7,r,ro,104,559,733,663,629
5e3914df9e4c7,o,oj,70,501,657,571,587
5e3914df9e4c7,j,jc,86,445,622,531,536
5e3914df9e4c7,c,ch,91,195,355,286,264
5e3914df9e4c7,h,ha,69,344,523,413,454
5e3914df9e4c7,a,at,110,391,589,501,479
5e3914df9e4c7,t,tu,88,250,404,338,316
5e3914df9e4c7,u,ur,66,1060,1218,1126,1152
5e3914df9e4c7,r,ro,92,475,676,567,584
5e3914df9e4c7,o,on,109,256,439,365,330
5e3914df9e4c7,n,nt,74,360,510,434,436
5e3914df9e4c7,t,tt,76,35598,35759,35674,35683
5e3914df9e4c7,t,th,85,362,540,447,455
5e3914df9e4c7,h,ho,93,270,439,363,346
5e3914df9e4c7,o,ot,76,328,480,404,404
5e3914df9e4c7,t,ts,76,225,373,301,297
5e3914df9e4c7,s,sa,72,157,306,229,234
5e3914df9e4c7,a,ap,77,345,520,422,443
5e3914df9e4c7,p,ph,98,350,519,448,421
5e3914df9e4c7,h,ho,71,248,408,319,337
5e3914df9e4c7,o,on,89,313,471,402,382
5e3914df9e4c7,n,nspace,69,294,420,363,351
5e3914df9e4c7,space,spacec,57,697,839,754,782
5e3914df9e4c7,c,ch,85,248,418,333,333
5e3914df9e4c7,h,hi,85,245,385,330,300
5e3914df9e4c7,i,ir,55,447,589,502,534
5e3914df9e4c7,r,ro,87,314,472,401,385
5e3914df9e4c7,o,oj,71,364,503,435,432
5e3914df9e4c7,j,jc,68,362,502,430,434
5e3914df9e4c7,c,ch,72,210,336,282,264
5e3914df9e4c7,h,ha,54,346,508,400,454
5e3914df9e4c7,a,at,108,288,507,396,399
5e3914df9e4c7,t,tu,111,243,426,354,315
5e3914df9e4c7,u,ur,72,428,573,500,501
5e3914df9e4c7,r,ro,73,860,1005,933,932
5e3914df9e4c7,o,on,72,247,389,319,317
5e3914df9e4c7,n,nt,70,366,489,436,419
5e3914df9e4c7,t,tt,53,32134,32253,32187,32200
5e3914df9e4c7,t,th,66,461,616,527,550
5e3914df9e4c7,h,ho,89,234,419,323,330
5e3914df9e4c7,o,ot,96,290,483,386,387
5e3914df9e4c7,t,ts,97,263,431,360,334
5e3914df9e4c7,s,sa,71,148,284,219,213
5e3914df9e4c7,a,ap,65,636,785,701,720
5e3914df9e4c7,p,ph,84,276,450,360,366
5e3914df9e4c7,h,hn,90,579,743,669,653
5e3914df9e4c7,n,no,74,994,1156,1068,1082
5e3914df9e4c7,o,on,88,275,434,363,346
5e3914df9e4c7,n,nspace,71,297,442,368,371
5e3914df9e4c7,space,spacec,74,3827,3972,3901,3898
5e3914df9e4c7,c,ch,71,229,367,300,296
5e3914df9e4c7,h,hr,67,721,869,788,802
5e3914df9e4c7,r,ro,81,2362,2516,2443,2435
5e3914df9e4c7,o,oj,73,347,490,420,417
5e3914df9e4c7,j,jc,70,328,505,398,435
5e3914df9e4c7,c,ch,107,175,357,282,250
5e3914df9e4c7,h,ha,75,343,529,418,454
5e3914df9e4c7,a,at,111,342,539,453,428
5e3914df9e4c7,t,tu,86,362,523,448,437
5e3914df9e4c7,u,ur,75,763,921,838,846
5e3914df9e4c7,r,ro,83,330,500,413,417
5e3914df9e4c7,o,on,87,243,389,330,302
5e3914df9e4c7,n,nt,59,399,494,458,435
5e3914df9e4c7,t,tt,36,38264,38384,38300,38348
5e3914df9e4c7,t,th,84,346,501,430,417
5e3914df9e4c7,h,ho,71,225,354,296,283
5e3914df9e4c7,o,ot,58,318,443,376,385
5e3914df9e4c7,t,ts,67,196,332,263,265
5e3914df9e4c7,s,sa,69,228,369,297,300
5e3914df9e4c7,a,ap,72,684,825,756,753
5e3914df9e4c7,p,ph,69,333,468,402,399
5e3914df9e4c7,h,ho,66,1202,1332,1268,1266
5e3914df9e4c7,o,on,64,230,347,294,283
5e3914df9e4c7,n,nspace,53,295,420,348,367
5e3914df9e4c7,space,spacec,72,448,573,520,501
5e3914df9e4c7,c,ch,53,317,469,370,416
5e3914df9e4c7,h,hi,99,362,533,461,434
5e3914df9e4c7,i,ir,72,760,938,832,866
5e3914df9e4c7,r,ro,106,761,941,867,835
5e3914df9e4c7,o,oj,74,257,405,331,331
5e3914df9e4c7,j,jc,74,296,442,370,368
5e3914df9e4c7,c,ch,72,190,339,262,267
5e3914df9e4c7,h,ha,77,342,493,419,416
5e3914df9e4c7,a,at,74,363,523,437,449
5e3914df9e4c7,t,tu,86,226,386,312,300
5e3914df9e4c7,u,ur,74,245,376,319,302
5e3914df9e4c7,r,ro,57,612,755,669,698
5e3914df9e4c7,o,on,86,264,420,350,334
5e3914df9e4c7,n,nt,70,343,471,413,401
5e3914df9e4c7,t,tt,58,33600,33756,33658,33698
5e3914df9e4c7,t,th,98,226,399,324,301
5e3914df9e4c7,h,ho,75,311,480,386,405
5e3914df9e4c7,o,ot,94,484,658,578,564
5e3914df9e4c7,t,ts,80,275,446,355,366
5e3914df9e4c7,s,sa,91,195,356,286,265
5e3914df9e4c7,a,ap,70,1501,1655,1571,1585
5e3914df9e4c7,p,ph,84,313,430,397,346
5e3914df9e4c7,h,hn,33,698,803,731,770
5e3914df9e4c7,n,nspace,72,650,777,722,705
5e3914df9e4c7,space,spacec,55,306,436,361,381
5e3914df9e4c7,c,ch,75,311,456,386,381
5e3914df9e4c7,h,hi,70,262,373,332,303
5e3914df9e4c7,i,ir,41,1910,2038,1951,1997
5e3914df9e4c7,r,ro,87,398,557,485,470
5e3914df9e4c7,o,oj,72,474,622,546,550
5e3914df9e4c7,j,jc,76,310,457,386,381
5e3914df9e4c7,c,ch,71,192,336,263,265
5e3914df9e4c7,h,ha,73,326,479,399,406
5e3914df9e4c7,a,at,80,327,491,407,411
5e3914df9e4c7,t,tu,84,267,418,351,334
5e3914df9e4c7,u,ur,67,294,421,361,354
5e3914df9e4c7,r,ro,60,340,494,400,434
5e3914df9e4c7,o,on,94,207,374,301,280
5e3914df9e4c7,n,nt,73,346,474,419,401
5e3914df9e4c7,t,tt,55,50280,50408,50335,50353
5e3914df9e4c7,t,th,73,284,420,357,347
5e3914df9e4c7,h,ho,63,214,331,277,268
5e3914df9e4c7,o,ot,54,264,403,318,349
5e3914df9e4c7,t,ts,85,231,387,316,302
5e3914df9e4c7,s,sa,71,161,306,232,235
5e3914df9e4c7,a,ap,74,329,487,403,413
5e3914df9e4c7,p,ph,84,281,455,365,371
5e3914df9e4c7,h,hn,90,478,620,568,530
5e3914df9e4c7,n,nspace,52,248,369,300,317
5e3914df9e4c7,space,spacec,69,643,771,712,702
5e3914df9e4c7,c,ch,59,268,408,327,349
5e3914df9e4c7,h,hi,81,260,413,341,332
5e3914df9e4c7,i,ir,72,364,505,436,433
5e3914df9e4c7,r,ro,69,763,906,832,837
5e3914df9e4c7,o,oj,74,1058,1191,1132,1117
5e3914df9e4c7,j,jc,59,321,441,380,382
5e3914df9e4c7,c,ch,61,198,309,259,248
5e3914df9e4c7,h,ha,50,318,466,368,416
5e3914df9e4c7,a,at,98,344,521,442,423
5e3914df9e4c7,t,tu,79,304,458,383,379
5e3914df9e4c7,u,ur,75,262,410,337,335
5e3914df9e4c7,r,ro,73,304,458,377,385
5e3914df9e4c7,o,on,81,226,361,307,280
5e3914df9e4c7,n,nt,54,343,457,397,403
5e3914df9e4c7,t,tt,60,36624,36744,36684,36684
5e3914df9e4c7,t,th,60,401,526,461,466
5e3914df9e4c7,h,ho,65,210,344,275,279
5e3914df9e4c7,o,ot,69,267,406,336,337
5e3914df9e4c7,t,ts,70,244,385,314,315
5e3914df9e4c7,s,sa,71,161,288,232,217
5e3914df9e4c7,a,ah,56,817,925,873,869
5e3914df9e4c7,h,hp,52,1045,1166,1097,1114
5e3914df9e4c7,p,ph,69,280,440,349,371
5e3914df9e4c7,h,ho,91,176,352,267,261
5e3914df9e4c7,o,on,85,227,386,312,301
5e3914df9e4c7,n,nspace,74,315,459,389,385
5e3914df9e4c7,space,spacec,70,850,990,920,920
5e3914df9e4c7,c,ch,70,208,349,278,279
5e3914df9e4c7,h,hi,71,198,321,269,250
5e3914df9e4c7,i,ir,52,462,586,514,534
5e3914df9e4c7,r,ro,72,296,459,368,387
5e3914df9e4c7,o,oj,91,259,420,350,329
5e3914df9e4c7,j,jc,70,379,505,449,435
5e3914df9e4c7,c,ch,56,294,421,350,365
5e3914df9e4c7,h,ha,71,379,523,450,452
5e3914df9e4c7,a,at,73,309,455,382,382
5e3914df9e4c7,t,tu,73,279,425,352,352
5e3914df9e4c7,u,ur,73,275,421,348,348
5e3914df9e4c7,r,rn,73,617,771,690,698
5e3914df9e4c7,n,nt,81,321,469,402,388
5e3914df9e4c7,t,tn,67,-298167,-298020,-298100,-298087
5e39158464625,n,nu,80,174,301,254,221
5e39158464625,u,ut,47,273,394,320,347
5e39158464625,t,tt,74,58,224,132,150
5e39158464625,t,th,92,682,860,774,768
5e39158464625,h,hp,86,612,804,698,718
5e39158464625,p,ph,106,204,355,310,249
5e39158464625,h,ho,45,145,260,190,215
5e39158464625,o,on,70,129,269,199,199
5e39158464625,n,nspace,70,103,237,173,167
5e39158464625,space,spacek,64,136,282,200,218
5e39158464625,k,kh,82,134,279,216,197
5e39158464625,h,he,63,586,685,649,622
5e39158464625,e,es,36,414,485,450,449
5e39158464625,s,so,35,114,234,149,199
5e39158464625,o,om,85,148,302,233,217
5e39158464625,m,mw,69,3149,3285,3218,3216
5e39158464625,w,ws,67,196,334,263,267
5e39158464625,s,so,71,129,287,200,216
5e39158464625,o,om,87,195,373,282,286
5e39158464625,m,mn,91,37217,37390,37308,37299
5e39158464625,n,nu,82,180,316,262,234
5e39158464625,u,ut,54,202,321,256,267
5e39158464625,t,tt,65,84,212,149,147
5e39158464625,t,th,63,124,282,187,219
5e39158464625,h,ha,95,1262,1429,1357,1334
5e39158464625,a,ap,72,166,338,238,266
5e39158464625,p,ph,100,281,454,381,354
5e39158464625,h,ho,73,146,270,219,197
5e39158464625,o,on,51,147,266,198,215
5e39158464625,n,nspace,68,133,251,201,183
5e39158464625,space,spacek,50,157,268,207,218
5e39158464625,k,kh,61,314,431,375,370
5e39158464625,h,he,56,376,521,432,465
5e39158464625,e,es,89,380,522,469,433
5e39158464625,s,so,53,113,235,166,182
5e39158464625,o,om,69,164,320,233,251
5e39158464625,m,mbksp,87,1321,1503,1408,1416
5e39158464625,bksp,bkspbksp,95,70,263,165,168
5e39158464625,bksp,bkspbksp,98,90,265,188,167
5e39158464625,bksp,bkspbksp,77,86,259,163,182
5e39158464625,bksp,bkspbksp,96,79,278,175,182
5e39158464625,bksp,bkspbksp,103,402,620,505,517
5e39158464625,bksp,bkspw,115,1312,1483,1427,1368
5e39158464625,w,ws,56,562,650,618,594
5e39158464625,s,so,32,137,256,169,224
5e39158464625,o,ok,87,144,303,231,216
5e39158464625,k,kbksp,72,4373,4540,4445,4468
5e39158464625,bksp,bkspbksp,95,397,546,492,451
5e39158464625,bksp,bkspm,54,527,669,581,615
5e39158464625,m,mn,88,41980,42108,42068,42020
5e39158464625,n,nu,40,214,290,254,250
5e39158464625,u,ut,36,140,233,176,197
5e39158464625,t,tt,57,267,378,324,321
5e39158464625,t,th,54,102,216,156,162
5e39158464625,h,hh,60,734,894,794,834
5e39158464625,h,hbksp,100,1364,1534,1464,1434
5e39158464625,bksp,bkspp,70,398,556,468,486
5e39158464625,p,pbksp,88,564,769,652,681
5e39158464625,bksp,bkspa,117,191,369,308,252
5e39158464625,a,ap,61,253,428,314,367
5e39158464625,p,ph,114,328,549,442,435
5e39158464625,h,ho,107,160,352,267,245
5e39158464625,o,ospace,85,413,585,498,500
5e39158464625,space,spacebksp,87,1440,1622,1527,1535
5e39158464625,bksp,bkspbksp,95,1798,1993,1893,1898
5e39158464625,bksp,bkspn,100,666,851,766,751
5e39158464625,n,nspace,85,328,490,413,405
5e39158464625,space,spacek,77,324,478,401,401
5e39158464625,k,kh,77,227,356,304,279
5e39158464625,h,he,52,412,570,464,518
5e39158464625,e,es,106,477,652,583,546
5e39158464625,s,so,69,88,255,157,186
5e39158464625,o,om,98,162,329,260,231
5e39158464625,m,mn,69,29758,29907,29827,29838
5e39158464625,n,nu,80,147,296,227,216
5e39158464625,u,ut,69,130,267,199,198
5e39158464625,t,th,68,240,386,308,318
5e39158464625,h,hh,78,2516,2679,2594,2601
5e39158464625,h,hh,85,1349,1553,1434,1468
5e39158464625,h,hbksp,119,896,1120,1015,1001
5e39158464625,bksp,bkspa,105,969,1171,1074,1066
5e39158464625,a,ap,97,595,777,692,680
5e39158464625,p,ph,85,601,755,686,670
5e39158464625,h,ho,69,144,299,213,230
5e39158464625,o,om,86,151,304,237,218
5e39158464625,m,mspace,67,246,384,313,317
5e39158464625,space,spacebksp,71,278,406,349,335
5e39158464625,bksp,bkspbksp,57,72,204,129,147
5e39158464625,bksp,bkspn,75,162,326,237,251
5e39158464625,n,nspace,89,195,357,284,268
5e39158464625,space,spacek,73,447,592,520,519
5e39158464625,k,kh,72,159,283,231,211
5e39158464625,h,he,52,450,569,502,517
5e39158464625,e,es,67,371,501,438,434
5e39158464625,s,so,63,115,231,178,168
5e39158464625,o,ok,53,179,303,232,250
5e39158464625,k,km,71,879,1019,950,948
5e39158464625,m,mbksp,69,862,990,931,921
5e39158464625,bksp,bkspbksp,59,97,256,156,197
5e39158464625,bksp,bkspm,100,463,633,563,533
5e39158464625,m,mn,70,41001,41139,41071,41069
5e39158464625,n,nu,68,183,301,251,233
5e39158464625,u,ut,50,123,218,173,168
5e39158464625,t,ts,45,518,598,563,553
5e39158464625,s,su,35,108,216,143,181
5e39158464625,u,up,73,270,422,343,349
5e39158464625,p,pt,79,1166,1282,1245,1203
5e39158464625,t,to,37,212,317,249,280
5e39158464625,o,ometa1,68,3412,3536,3480,3468
5e39158464625,meta1,meta12,56,396,507,452,451
5e39158464625,2,2@,55,785,920,840,865
5e39158464625,@,@normal,80,216,333,296,253
5e39158464625,normal,normalg,37,609,704,646,667
5e39158464625,g,gm,58,300,407,358,349
5e39158464625,m,mi,49,262,379,311,330
5e39158464625,i,i.,68,376,518,444,450
5e39158464625,.,.c,74,69,225,143,151
5e39158464625,c,co,82,123,299,205,217
5e39158464625,o,om,94,150,296,244,202
5e39158464625,m,ml,52,433,584,485,532
5e39158464625,l,lbksp,99,745,898,844,799
5e39158464625,bksp,bkspbksp,54,129,238,183,184
5e39158464625,bksp,bkspbksp,55,106,238,161,183
5e39158464625,bksp,bkspbksp,77,91,261,168,184
5e39158464625,bksp,bkspbksp,93,90,276,183,183
5e39158464625,bksp,bkspbksp,93,90,259,183,166
5e39158464625,bksp,bkspbksp,76,1017,1174,1093,1098
5e39158464625,bksp,bkspbksp,81,131,285,212,204
5e39158464625,bksp,bkspbksp,73,128,255,201,182
5e39158464625,bksp,bkspbksp,54,282,403,336,349
5e39158464625,bksp,bkspi,67,1097,1252,1164,1185
5e39158464625,i,ic,88,737,887,825,799
5e39158464625,c,cl,62,962,1114,1024,1052
5e39158464625,l,lbksp,90,1010,1192,1100,1102
5e39158464625,bksp,bkspbksp,92,127,306,219,214
5e39158464625,bksp,bkspbksp,87,163,303,250,216
5e39158464625,bksp,bkspi,53,848,1004,901,951
5e39158464625,i,il,103,151,366,254,263
5e39158464625,l,l.,112,551,750,663,638
5e39158464625,.,.c,87,146,302,233,215
5e39158464625,c,co,69,143,300,212,231
5e39158464625,o,on,88,22979,23139,23067,23051
5e39158464625,n,nu,72,181,340,253,268
5e39158464625,u,ut,87,93,254,180,167
5e39158464625,t,ts,74,183,340,257,266
5e39158464625,s,su,83,107,285,190,202
5e39158464625,u,ut,95,132,278,227,183
5e39158464625,t,to,51,133,250,184,199
5e39158464625,o,ometa1,66,864,982,930,916
5e39158464625,meta1,meta12,52,347,471,399,419
5e39158464625,2,2@,72,161,338,233,266
5e39158464625,@,@g,105,763,924,868,819
5e39158464625,g,gm,56,364,504,420,448
5e39158464625,m,mi,84,354,532,438,448
5e39158464625,i,ic,94,1110,1262,1204,1168
5e39158464625,c,co,58,166,309,224,251
5e39158464625,o,obksp,85,967,1154,1052,1069
5e39158464625,bksp,bkspm,102,160,333,262,231
5e39158464625,m,mn,71,23783,23908,23854,23837
5e39158464625,n,nu,54,175,301,229,247
5e39158464625,u,ut,72,419,539,491,467
5e39158464625,t,tt,48,92,214,140,166
5e39158464625,t,th,74,450,591,524,517
5e39158464625,h,ha,67,1532,1656,1599,1589
5e39158464625,a,ap,57,508,687,565,630
5e39158464625,p,ph,122,208,437,330,315
5e39158464625,h,ho,107,148,339,255,232
5e39158464625,o,on,84,142,302,226,218
5e39158464625,n,nspace,76,258,410,334,334
5e39158464625,space,spacek,76,233,408,309,332
5e39158464625,k,kh,99,183,350,282,251
5e39158464625,h,he,68,415,569,483,501
5e39158464625,e,es,86,549,701,635,615
5e39158464625,s,so,66,97,249,163,183
5e39158464625,o,om,86,147,319,233,233
5e39158464625,m,mbksp,86,1495,1657,1581,1571
5e39158464625,bksp,bkspbksp,76,91,290,167,214
5e39158464625,bksp,bkspbksp,123,97,305,220,182
5e39158464625,bksp,bkspbksp,85,133,302,218,217
5e39158464625,bksp,bkspw,84,915,1069,999,985
5e39158464625,w,ws,70,1030,1186,1100,1116
5e39158464625,s,so,86,165,351,251,265
5e39158464625,o,om,100,131,300,231,200
5e39158464625,m,mn,69,29503,29604,29572,29535
5e39158464625,n,nu,32,229,286,261,254
5e39158464625,u,ut,25,262,324,287,299
5e39158464625,t,tt,37,126,202,163,165
5e39158464625,t,th,39,109,221,148,182
5e39158464625,h,hh,73,1196,1340,1269,1267
5e39158464625,h,ho,71,169,322,240,251
5e39158464625,o,on,82,160,333,242,251
5e39158464625,n,nbksp,91,1128,1325,1219,1234
5e39158464625,bksp,bkspbksp,106,135,356,241,250
5e39158464625,bksp,bkspbksp,115,193,382,308,267
5e39158464625,bksp,bkspa,74,378,508,452,434
5e39158464625,a,ap,56,294,489,350,433
5e39158464625,p,ph,139,359,590,498,451
5e39158464625,h,ho,92,177,373,269,281
5e39158464625,o,obksp,104,1227,1438,1331,1334
5e39158464625,bksp,bkspn,107,243,439,350,332
5e39158464625,n,nspace,89,212,373,301,284
5e39158464625,space,spacek,72,308,488,380,416
5e39158464625,k,kh,108,208,391,316,283
5e39158464625,h,he,75,498,643,573,568
5e39158464625,e,ew,70,298,423,368,353
5e39158464625,w,ws,55,308,452,363,397
5e39158464625,s,so,89,110,306,199,217
5e39158464625,o,om,107,144,357,251,250
5e39158464625,m,mn,106,31614,31809,31720,31703
5e39158464625,n,nu,89,192,335,281,246
5e39158464625,u,ut,54,197,304,251,250
5e39158464625,t,tt,53,165,270,218,217
5e39158464625,t,th,52,266,373,318,321
5e39158464625,h,hp,55,350,483,405,428
5e39158464625,p,ph,78,219,379,297,301
5e39158464625,h,ho,82,135,314,217,232
5e39158464625,o,on,97,153,333,250,236
5e39158464625,n,nspace,83,341,490,424,407
5e39158464625,space,spacek,66,242,394,308,328
5e39158464625,k,kh,86,279,435,365,349
5e39158464625,h,he,70,514,671,584,601
5e39158464625,e,ew,87,281,436,368,349
5e39158464625,w,ws,68,232,369,300,301
5e39158464625,s,so,69,131,300,200,231
5e39158464625,o,om,100,195,367,295,267
5e39158464625,m,mn,72,30470,30610,30542,30538
5e39158464625,n,nu,68,197,299,265,231
5e39158464625,u,ut,34,233,352,267,318
5e39158464625,t,tt,85,73,216,158,131
5e39158464625,t,th,58,167,291,225,233
5e39158464625,h,hp,66,835,987,901,921
5e39158464625,p,ph,86,293,469,379,383
5e39158464625,h,ho,90,298,508,388,418
5e39158464625,o,ospace,120,779,985,899,865
5e39158464625,space,spacek,86,314,498,400,412
5e39158464625,k,kh,98,183,349,281,251
5e39158464625,h,he,68,515,673,583,605
5e39158464625,e,ew,90,310,457,400,367
5e39158464625,w,wbksp,57,1762,1905,1819,1848
5e39158464625,bksp,bkspbksp,86,164,333,250,247
5e39158464625,bksp,bkspbksp,83,197,349,280,266
5e39158464625,bksp,bkspa,69,515,656,584,587
5e39158464625,a,ae,72,476,589,548,517
5e39158464625,e,ew,41,327,441,368,400
5e39158464625,w,ws,73,244,386,317,313
5e39158464625,s,si,69,184,319,253,250
5e39158464625,i,in,66,182,317,248,251
5e39158464625,n,nbksp,69,513,656,582,587
5e39158464625,bksp,bkspbksp,74,92,255,166,181
5e39158464625,bksp,bkspo,89,195,374,284,285
5e39158464625,o,obksp,90,1060,1259,1150,1169
5e39158464625,bksp,bkspm,109,224,421,333,312
5e39158464625,m,mj,88,-223739,-223587,-223651,-223675
5e3916401fdc6,j,jshift,64,6964,7117,7028,7053
5e3916401fdc6,shift,shiftmeta1,89,513,692,602,603
5e3916401fdc6,meta1,meta1normal,90,625,806,715,716
5e3916401fdc6,normal,normalshift,91,1308,1450,1399,1359
5e3916401fdc6,shift,shiftshift,51,393,495,444,444
5e3916401fdc6,shift,shifts,51,7888,8050,7939,7999
5e3916401fdc6,s,sa,111,142,378,253,267
5e3916401fdc6,a,ak,125,86,307,211,182
5e3916401fdc6,k,kd,96,177,360,273,264
5e3916401fdc6,d,da,87,94,287,181,200
5e3916401fdc6,a,aspace,106,545,742,651,636
5e3916401fdc6,space,spacel,91,1204,1407,1295,1316
5e3916401fdc6,l,lbksp,112,1509,1732,1621,1620
5e3916401fdc6,bksp,bkspe,111,255,423,366,312
5e3916401fdc6,e,er,57,125,241,182,184
5e3916401fdc6,r,rt,59,145,275,204,216
5e3916401fdc6,t,tl,71,210,372,281,301
5e3916401fdc6,l,ls,91,809,991,900,900
5e3916401fdc6,s,sbksp,91,459,661,550,570
5e3916401fdc6,bksp,bkspd,111,1289,1495,1400,1384
5e3916401fdc6,d,da,95,173,359,268,264
5e3916401fdc6,a,as,91,141,308,232,217
5e3916401fdc6,s,sa,76,108,296,184,220
5e3916401fdc6,a,ak,112,172,372,284,260
5e3916401fdc6,k,ks,88,49407,49574,49495,49486
5e3916401fdc6,s,sa,79,104,302,183,223
5e3916401fdc6,a,ak,119,105,331,224,212
5e3916401fdc6,k,kd,107,128,323,235,216
5e3916401fdc6,d,da,88,126,290,214,202
5e3916401fdc6,a,aspace,76,1325,1460,1401,1384
5e3916401fdc6,space,spacel,59,563,724,622,665
5e3916401fdc6,l,le,102,326,486,428,384
