id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e4258ecb4e53,8,80,66,134,318,200,252
5e4258ecb4e53,0,06,118,360,534,478,416
5e4258ecb4e53,6,64,56,175,290,231,234
5e4258ecb4e53,4,49,59,593,727,652,668
5e4258ecb4e53,9,93,75,50,206,125,131
5e4258ecb4e53,3,3meta1,81,41681,41834,41762,41753
5e4258ecb4e53,meta1,meta10,72,327,522,399,450
5e4258ecb4e53,0,09,123,447,642,570,519
5e4258ecb4e53,9,95,72,409,573,481,501
5e4258ecb4e53,5,58,92,790,939,882,847
5e4258ecb4e53,8,80,57,146,289,203,232
5e4258ecb4e53,0,06,86,397,556,483,470
5e4258ecb4e53,6,64,73,312,456,385,383
5e4258ecb4e53,4,49,71,393,550,464,479
5e4258ecb4e53,9,93,86,226,388,312,302
5e4258ecb4e53,3,3meta1,76,40279,40443,40355,40367
5e4258ecb4e53,meta1,meta10,88,309,491,397,403
5e4258ecb4e53,0,09,94,244,428,338,334
5e4258ecb4e53,9,95,90,428,573,518,483
5e4258ecb4e53,5,51,55,527,624,582,569
5e4258ecb4e53,1,18,42,208,338,250,296
5e4258ecb4e53,8,80,88,130,322,218,234
5e4258ecb4e53,0,06,104,296,487,400,383
5e4258ecb4e53,6,64,87,178,337,265,250
5e4258ecb4e53,4,49,72,136,320,208,248
5e4258ecb4e53,9,93,112,36,228,148,116
5e4258ecb4e53,3,3meta1,80,38052,38185,38132,38105
5e4258ecb4e53,meta1,meta10,53,283,454,336,401
5e4258ecb4e53,0,09,118,215,451,333,333
5e4258ecb4e53,9,95,118,363,551,481,433
5e4258ecb4e53,5,51,70,179,320,249,250
5e4258ecb4e53,1,18,71,347,509,418,438
5e4258ecb4e53,8,80,91,213,420,304,329
5e4258ecb4e53,0,06,116,373,584,489,468
5e4258ecb4e53,6,64,95,303,460,398,365
5e4258ecb4e53,4,49,62,324,465,386,403
5e4258ecb4e53,9,93,79,71,225,150,146
5e4258ecb4e53,3,3meta1,75,28739,28862,28814,28787
5e4258ecb4e53,meta1,meta10,48,311,469,359,421
5e4258ecb4e53,0,09,110,191,390,301,280
5e4258ecb4e53,9,95,89,380,557,469,468
5e4258ecb4e53,5,51,88,161,352,249,264
5e4258ecb4e53,1,18,103,166,352,269,249
5e4258ecb4e53,8,80,83,148,335,231,252
5e4258ecb4e53,0,06,104,928,1130,1032,1026
5e4258ecb4e53,6,64,98,203,353,301,255
5e4258ecb4e53,4,48,52,165,270,217,218
5e4258ecb4e53,8,8bksp,53,621,789,674,736
5e4258ecb4e53,bksp,bksp3,115,417,598,532,483
5e4258ecb4e53,3,33,66,709,832,775,766
5e4258ecb4e53,3,3meta1,57,36596,36692,36653,36635
5e4258ecb4e53,meta1,meta10,39,292,458,331,419
5e4258ecb4e53,0,09,127,210,441,337,314
5e4258ecb4e53,9,95,104,446,622,550,518
5e4258ecb4e53,5,58,72,453,605,525,533
5e4258ecb4e53,8,80,80,164,346,244,266
5e4258ecb4e53,0,06,102,564,751,666,649
5e4258ecb4e53,6,64,85,94,252,179,167
5e4258ecb4e53,4,49,73,499,676,572,603
5e4258ecb4e53,9,93,104,146,317,250,213
5e4258ecb4e53,3,3meta1,67,34867,35005,34934,34938
5e4258ecb4e53,meta1,meta10,71,278,437,349,366
5e4258ecb4e53,0,09,88,226,403,314,315
5e4258ecb4e53,9,95,89,361,509,450,420
5e4258ecb4e53,5,51,59,209,340,268,281
5e4258ecb4e53,1,18,72,310,471,382,399
5e4258ecb4e53,8,80,89,129,323,218,234
5e4258ecb4e53,0,06,105,377,573,482,468
5e4258ecb4e53,6,65,91,226,373,317,282
5e4258ecb4e53,5,5bksp,56,913,1058,969,1002
5e4258ecb4e53,bksp,bksp4,89,238,402,327,313
5e4258ecb4e53,4,49,75,161,343,236,268
5e4258ecb4e53,9,93,107,92,257,199,150
5e4258ecb4e53,3,3meta1,58,34637,34760,34695,34702
5e4258ecb4e53,meta1,meta10,65,238,419,303,354
5e4258ecb4e53,0,09,116,226,446,342,330
5e4258ecb4e53,9,95,104,395,589,499,485
5e4258ecb4e53,5,51,90,247,422,337,332
5e4258ecb4e53,1,18,85,297,439,382,354
5e4258ecb4e53,8,80,57,192,353,249,296
5e4258ecb4e53,0,06,104,825,1022,929,918
5e4258ecb4e53,6,64,93,211,391,304,298
5e4258ecb4e53,4,49,87,163,338,250,251
5e4258ecb4e53,9,93,88,52,254,140,166
5e4258ecb4e53,3,3meta1,114,26965,27135,27079,27021
5e4258ecb4e53,meta1,meta10,56,312,491,368,435
5e4258ecb4e53,0,09,123,227,452,350,329
5e4258ecb4e53,9,95,102,380,555,482,453
5e4258ecb4e53,5,58,73,495,654,568,581
5e4258ecb4e53,8,80,86,163,336,249,250
5e4258ecb4e53,0,06,87,664,805,751,718
5e4258ecb4e53,6,64,54,378,488,432,434
5e4258ecb4e53,4,49,56,162,302,218,246
5e4258ecb4e53,9,93,84,92,219,176,135
5e4258ecb4e53,3,3meta1,43,33229,33345,33272,33302
5e4258ecb4e53,meta1,meta10,73,281,443,354,370
5e4258ecb4e53,0,09,89,228,421,317,332
5e4258ecb4e53,9,95,104,360,537,464,433
5e4258ecb4e53,5,51,73,227,390,300,317
5e4258ecb4e53,1,18,90,228,373,318,283
5e4258ecb4e53,8,80,55,364,493,419,438
5e4258ecb4e53,0,06,74,571,703,645,629
5e4258ecb4e53,6,64,58,297,426,355,368
5e4258ecb4e53,4,49,71,160,286,231,215
5e4258ecb4e53,9,93,55,73,187,128,132
5e4258ecb4e53,3,3meta1,59,-343125,-343031,-343066,-343090
5e4258f73b852,meta1,meta10,35,453,522,488,487
5e4258f73b852,0,09,34,345,435,379,401
5e4258f73b852,9,97,56,230,338,286,282
5e4258f73b852,7,79,52,183,276,235,224
5e4258f73b852,9,92,41,320,419,361,378
5e4258f73b852,2,23,58,109,206,167,148
5e4258f73b852,3,36,39,198,272,237,233
5e4258f73b852,6,65,35,107,168,142,133
5e4258f73b852,5,52,26,212,309,238,283
5e4258f73b852,2,24,71,125,240,196,169
5e4258f73b852,4,4meta1,44,28757,28862,28801,28818
5e4258f73b852,meta1,meta10,61,376,478,437,417
5e4258f73b852,0,09,41,193,288,234,247
5e4258f73b852,9,97,54,213,307,267,253
5e4258f73b852,7,79,40,136,239,176,199
5e4258f73b852,9,92,63,342,464,405,401
5e4258f73b852,2,23,59,102,208,161,149
5e4258f73b852,3,36,47,929,1032,976,985
5e4258f73b852,6,65,56,160,254,216,198
5e4258f73b852,5,52,38,377,475,415,437
5e4258f73b852,2,24,60,140,240,200,180
5e4258f73b852,4,4meta1,40,31209,31291,31249,31251
5e4258f73b852,meta1,meta10,42,427,511,469,469
5e4258f73b852,0,09,42,148,220,190,178
5e4258f73b852,9,97,30,180,240,210,210
5e4258f73b852,7,79,30,116,176,146,146
5e4258f73b852,9,92,30,292,379,322,349
5e4258f73b852,2,23,57,105,206,162,149
5e4258f73b852,3,36,44,213,295,257,251
5e4258f73b852,6,65,38,125,204,163,166
5e4258f73b852,5,52,41,226,323,267,282
5e4258f73b852,2,2meta1,56,27933,28050,27989,27994
5e4258f73b852,meta1,meta10,61,502,604,563,543
5e4258f73b852,0,09,41,129,196,170,155
5e4258f73b852,9,97,26,285,371,311,345
5e4258f73b852,7,79,60,140,242,200,182
5e4258f73b852,9,92,42,278,359,320,317
5e4258f73b852,2,23,39,111,188,150,149
5e4258f73b852,3,36,38,175,273,213,235
5e4258f73b852,6,65,60,86,193,146,133
5e4258f73b852,5,52,47,208,298,255,251
5e4258f73b852,2,25,43,121,191,164,148
5e4258f73b852,5,5bksp,27,803,859,830,832
5e4258f73b852,bksp,bksp4,29,813,900,842,871
5e4258f73b852,4,4meta1,58,31017,31124,31075,31066
5e4258f73b852,meta1,meta10,49,358,467,407,418
5e4258f73b852,0,09,60,104,207,164,147
5e4258f73b852,9,97,43,199,273,242,230
5e4258f73b852,7,79,31,107,184,138,153
5e4258f73b852,9,92,46,547,635,593,589
5e4258f73b852,2,23,42,125,205,167,163
5e4258f73b852,3,36,38,194,271,232,233
5e4258f73b852,6,65,39,103,172,142,133
5e4258f73b852,5,52,30,207,281,237,251
5e4258f73b852,2,24,44,120,209,164,165
5e4258f73b852,4,4meta1,45,30613,30719,30658,30674
5e4258f73b852,meta1,meta10,61,504,608,565,547
5e4258f73b852,0,09,43,127,224,170,181
5e4258f73b852,9,97,54,191,276,245,222
5e4258f73b852,7,79,31,115,193,146,162
5e4258f73b852,9,92,47,324,432,371,385
5e4258f73b852,2,23,61,89,192,150,131
5e4258f73b852,3,36,42,244,318,286,276
5e4258f73b852,6,65,32,115,189,147,157
5e4258f73b852,5,52,42,525,626,567,584
5e4258f73b852,2,24,59,107,209,166,150
5e4258f73b852,4,4meta1,43,26514,26593,26557,26550
5e4258f73b852,meta1,meta10,36,381,456,417,420
5e4258f73b852,0,09,39,125,204,164,165
5e4258f73b852,9,97,40,178,257,218,217
5e4258f73b852,7,79,39,105,203,144,164
5e4258f73b852,9,92,59,297,413,356,354
5e4258f73b852,2,23,57,105,206,162,149
5e4258f73b852,3,36,44,176,261,220,217
5e4258f73b852,6,65,41,102,173,143,132
5e4258f73b852,5,52,30,174,248,204,218
5e4258f73b852,2,25,44,122,197,166,153
5e4258f73b852,5,5bksp,31,1324,1396,1355,1365
5e4258f73b852,bksp,bksp2,41,843,940,884,899
5e4258f73b852,2,24,56,128,221,184,165
5e4258f73b852,4,4meta1,37,25651,25724,25688,25687
5e4258f73b852,meta1,meta10,36,544,618,580,582
5e4258f73b852,0,09,38,114,203,152,165
5e4258f73b852,9,97,51,230,321,281,270
5e4258f73b852,7,79,40,121,220,161,180
5e4258f73b852,9,92,59,317,428,376,369
5e4258f73b852,2,23,52,111,200,163,148
5e4258f73b852,3,36,37,313,390,350,353
5e4258f73b852,6,65,40,547,649,587,609
5e4258f73b852,5,52,62,300,396,362,334
5e4258f73b852,2,24,34,112,171,146,137
5e4258f73b852,4,4meta1,25,28431,28494,28456,28469
5e4258f73b852,meta1,meta10,38,380,474,418,436
5e4258f73b852,0,09,56,162,270,218,214
5e4258f73b852,9,97,52,230,337,282,285
5e4258f73b852,7,79,55,163,254,218,199
5e4258f73b852,9,92,36,369,444,405,408
5e4258f73b852,2,23,39,156,226,195,187
5e4258f73b852,3,36,31,332,422,363,391
5e4258f73b852,6,65,59,128,223,187,164
5e4258f73b852,5,52,36,896,988,932,952
5e4258f73b852,2,24,56,276,365,332,309
5e4258f73b852,4,4meta1,33,24668,24756,24701,24723
5e4258f73b852,meta1,meta10,55,357,471,412,416
5e4258f73b852,0,09,59,114,227,173,168
5e4258f73b852,9,97,54,214,304,268,250
5e4258f73b852,7,79,36,122,219,158,183
5e4258f73b852,9,92,61,295,412,356,351
5e4258f73b852,2,23,56,143,238,199,182
5e4258f73b852,3,36,39,247,343,286,304
5e4258f73b852,6,65,57,126,220,183,163
5e4258f73b852,5,52,37,262,329,299,292
5e4258f73b852,2,24,30,138,204,168,174
5e4258f73b852,4,4meta1,36,-293317,-293208,-293281,-293244
5e4258f74eb31,meta1,meta10,73,412,588,485,515
5e4258f74eb31,0,08,103,266,454,369,351
5e4258f74eb31,8,88,85,114,284,199,199
5e4258f74eb31,8,88,85,147,317,232,232
5e4258f74eb31,8,87,85,179,336,264,251
5e4258f74eb31,7,73,72,279,440,351,368
5e4258f74eb31,3,35,89,246,437,335,348
5e4258f74eb31,5,55,102,112,267,214,165
5e4258f74eb31,5,59,53,244,388,297,335
5e4258f74eb31,9,90,91,112,275,203,184
5e4258f74eb31,0,0meta1,72,26067,26209,26139,26137
5e4258f74eb31,meta1,meta10,70,347,504,417,434
5e4258f74eb31,0,08,87,326,519,413,432
5e4258f74eb31,8,88,106,81,288,187,182
5e4258f74eb31,8,88,101,298,485,399,384
5e4258f74eb31,8,87,86,296,470,382,384
5e4258f74eb31,7,73,88,262,436,350,348
5e4258f74eb31,3,35,86,246,421,332,335
5e4258f74eb31,5,55,89,110,256,199,167
5e4258f74eb31,5,59,57,244,372,301,315
5e4258f74eb31,9,90,71,111,271,182,200
5e4258f74eb31,0,0meta1,89,31768,31944,31857,31855
5e4258f74eb31,meta1,meta18,87,799,952,886,865
5e4258f74eb31,8,88,66,128,266,194,200
5e4258f74eb31,8,88,72,132,288,204,216
5e4258f74eb31,8,87,84,167,336,251,252
5e4258f74eb31,7,73,85,279,451,364,366
5e4258f74eb31,3,35,87,199,388,286,301
5e4258f74eb31,5,55,102,72,249,174,147
5e4258f74eb31,5,59,75,202,358,277,283
5e4258f74eb31,9,90,81,168,332,249,251
5e4258f74eb31,0,0meta1,83,35523,35687,35606,35604
5e4258f74eb31,meta1,meta18,81,810,981,891,900
5e4258f74eb31,8,8bksp,90,1148,1304,1238,1214
5e4258f74eb31,bksp,bksp0,66,246,400,312,334
5e4258f74eb31,0,08,88,852,1022,940,934
5e4258f74eb31,8,88,82,103,267,185,185
5e4258f74eb31,8,88,82,105,283,187,201
5e4258f74eb31,8,87,96,345,511,441,415
5e4258f74eb31,7,73,70,365,523,435,453
5e4258f74eb31,3,35,88,224,401,312,313
5e4258f74eb31,5,55,89,92,244,181,155
5e4258f74eb31,5,59,63,224,359,287,296
5e4258f74eb31,9,90,72,145,288,217,216
5e4258f74eb31,0,0meta1,71,33913,34106,33984,34035
5e4258f74eb31,meta1,meta10,122,647,856,769,734
5e4258f74eb31,0,08,87,215,387,302,300
5e4258f74eb31,8,88,85,86,284,171,199
5e4258f74eb31,8,88,113,73,281,186,168
5e4258f74eb31,8,87,95,677,879,772,784
5e4258f74eb31,7,73,107,212,421,319,314
5e4258f74eb31,3,35,102,204,387,306,285
5e4258f74eb31,5,55,81,104,247,185,166
5e4258f74eb31,5,59,62,265,398,327,336
5e4258f74eb31,9,90,71,111,269,182,198
5e4258f74eb31,0,0meta1,87,52153,52338,52240,52251
5e4258f74eb31,meta1,meta10,98,674,865,772,767
5e4258f74eb31,0,08,93,267,459,360,366
5e4258f74eb31,8,88,99,105,284,204,185
5e4258f74eb31,8,88,80,89,246,169,166
5e4258f74eb31,8,87,77,448,579,525,502
5e4258f74eb31,7,73,54,297,438,351,384
5e4258f74eb31,3,36,87,176,353,263,266
5e4258f74eb31,6,65,90,828,972,918,882
5e4258f74eb31,5,55,54,346,506,400,452
5e4258f74eb31,5,50,106,143,341,249,235
5e4258f74eb31,0,05,92,3282,3453,3374,3361
5e4258f74eb31,5,55,79,107,281,186,202
5e4258f74eb31,5,59,95,75,246,170,151
5e4258f74eb31,9,90,76,112,277,188,201
5e4258f74eb31,0,0meta1,89,36247,36394,36336,36305
5e4258f74eb31,meta1,meta10,58,647,819,705,761
5e4258f74eb31,0,08,114,272,467,386,353
5e4258f74eb31,8,88,81,141,315,222,234
5e4258f74eb31,8,88,93,310,476,403,383
5e4258f74eb31,8,87,73,296,437,369,364
5e4258f74eb31,7,73,68,400,539,468,471
5e4258f74eb31,3,35,71,213,384,284,313
5e4258f74eb31,5,55,100,113,269,213,169
5e4258f74eb31,5,59,56,561,704,617,648
5e4258f74eb31,9,90,87,316,489,403,402
5e4258f74eb31,0,0meta1,86,33072,33287,33158,33201
5e4258f74eb31,meta1,meta10,129,448,697,577,568
5e4258f74eb31,0,08,120,315,525,435,405
5e4258f74eb31,8,88,90,93,301,183,211
5e4258f74eb31,8,88,118,74,284,192,166
5e4258f74eb31,8,87,92,429,610,521,518
5e4258f74eb31,7,73,89,279,439,368,350
5e4258f74eb31,3,35,71,229,386,300,315
5e4258f74eb31,5,55,86,88,236,174,150
5e4258f74eb31,5,59,62,234,381,296,319
5e4258f74eb31,9,90,85,180,332,265,247
5e4258f74eb31,0,0p,67,34188,34287,34255,34220
5e4258f74eb31,p,pbksp,32,347,467,379,435
5e4258f74eb31,bksp,bksp0,88,577,753,665,665
5e4258f74eb31,0,08,88,266,439,354,351
5e4258f74eb31,8,88,85,146,319,231,234
5e4258f74eb31,8,88,88,126,285,214,197
5e4258f74eb31,8,87,71,215,356,286,285
5e4258f74eb31,7,73,70,200,354,270,284
5e4258f74eb31,3,35,84,180,351,264,267
5e4258f74eb31,5,55,87,130,253,217,166
5e4258f74eb31,5,59,36,228,335,264,299
5e4258f74eb31,9,90,71,96,273,167,202
5e4258f74eb31,0,00,106,31264,31439,31370,31333
5e4258f74eb31,0,08,69,232,386,301,317
5e4258f74eb31,8,88,85,144,321,229,236
5e4258f74eb31,8,88,92,105,306,197,214
5e4258f74eb31,8,87,109,150,361,259,252
5e4258f74eb31,7,73,102,240,419,342,317
5e4258f74eb31,3,35,77,381,543,458,466
5e4258f74eb31,5,55,85,128,251,213,166
5e4258f74eb31,5,59,38,413,507,451,469
5e4258f74eb31,9,90,56,211,337,267,281
5e4258f74eb31,0,0meta1,70,97010,97135,97080,97065
5e425aa6a69a1,meta1,meta10,55,476,621,531,566
5e425aa6a69a1,0,08,90,230,407,320,317
5e425aa6a69a1,8,80,87,526,671,613,584
5e425aa6a69a1,0,02,58,1710,1829,1768,1771
5e425aa6a69a1,2,27,61,665,774,726,713
5e425aa6a69a1,7,73,48,544,700,592,652
5e425aa6a69a1,3,34,108,275,455,383,347
5e425aa6a69a1,4,45,72,378,561,450,489
5e425aa6a69a1,5,53,111,624,806,735,695
5e425aa6a69a1,3,35,71,127,286,198,215
5e425aa6a69a1,5,5bksp,88,1039,1191,1127,1103
5e425aa6a69a1,bksp,bksp6,64,779,930,843,866
5e425aa6a69a1,6,6meta1,87,55928,56092,56015,56005
5e425aa6a69a1,meta1,meta10,77,743,908,820,831
5e425aa6a69a1,0,08,88,329,456,417,368
5e425aa6a69a1,8,80,39,659,790,698,751
5e425aa6a69a1,0,02,92,1026,1190,1118,1098
5e425aa6a69a1,2,27,72,144,304,216,232
5e425aa6a69a1,7,73,88,743,922,831,834
5e425aa6a69a1,3,34,91,478,642,569,551
5e425aa6a69a1,4,45,73,777,944,850,871
5e425aa6a69a1,5,53,94,273,427,367,333
5e425aa6a69a1,3,36,60,122,208,182,148
5e425aa6a69a1,6,6meta1,26,51132,51216,51158,51190
5e425aa6a69a1,meta1,meta10,58,422,589,480,531
5e425aa6a69a1,0,08,109,154,357,263,248
5e425aa6a69a1,8,80,94,155,325,249,231
5e425aa6a69a1,0,02,76,663,795,739,719
5e425aa6a69a1,2,27,56,288,386,344,330
5e425aa6a69a1,7,73,42,272,395,314,353
5e425aa6a69a1,3,34,81,223,331,304,250
5e425aa6a69a1,4,45,27,378,464,405,437
5e425aa6a69a1,5,53,59,254,388,313,329
5e425aa6a69a1,3,36,75,158,258,233,183
5e425aa6a69a1,6,6meta1,25,39223,39319,39248,39294
5e425aa6a69a1,meta1,meta10,71,422,603,493,532
5e425aa6a69a1,0,08,110,194,358,304,248
5e425aa6a69a1,8,80,54,160,272,214,218
5e425aa6a69a1,0,02,58,589,741,647,683
5e425aa6a69a1,2,27,94,177,311,271,217
5e425aa6a69a1,7,73,40,642,807,682,767
5e425aa6a69a1,3,34,125,478,693,603,568
5e425aa6a69a1,4,45,90,425,573,515,483
5e425aa6a69a1,5,53,58,241,392,299,334
5e425aa6a69a1,3,36,93,68,209,161,116
5e425aa6a69a1,6,6meta1,48,41079,41177,41127,41129
5e425aa6a69a1,meta1,meta10,50,336,508,386,458
5e425aa6a69a1,0,08,122,160,352,282,230
5e425aa6a69a1,8,80,70,106,253,176,183
5e425aa6a69a1,0,02,77,565,750,642,673
5e425aa6a69a1,2,27,108,174,352,282,244
5e425aa6a69a1,7,73,70,598,758,668,688
5e425aa6a69a1,3,34,90,377,506,467,416
5e425aa6a69a1,4,45,39,508,622,547,583
5e425aa6a69a1,5,53,75,192,359,267,284
5e425aa6a69a1,3,36,92,81,237,173,145
5e425aa6a69a1,6,6meta1,64,44898,45052,44962,44988
5e425aa6a69a1,meta1,meta10,90,474,694,564,604
5e425aa6a69a1,0,08,130,203,395,333,265
5e425aa6a69a1,8,80,62,558,710,620,648
5e425aa6a69a1,0,02,90,606,774,696,684
5e425aa6a69a1,2,27,78,206,359,284,281
5e425aa6a69a1,7,73,75,612,794,687,719
5e425aa6a69a1,3,34,107,340,490,447,383
5e425aa6a69a1,4,45,43,339,444,382,401
5e425aa6a69a1,5,53,62,156,309,218,247
5e425aa6a69a1,3,36,91,55,207,146,116
5e425aa6a69a1,6,6meta1,61,34882,35034,34943,34973
5e425aa6a69a1,meta1,meta10,91,426,626,517,535
5e425aa6a69a1,0,08,109,179,322,288,213
5e425aa6a69a1,8,80,34,139,248,173,214
5e425aa6a69a1,0,02,75,696,846,771,771
5e425aa6a69a1,2,27,75,230,357,305,282
5e425aa6a69a1,7,73,52,678,802,730,750
5e425aa6a69a1,3,34,72,346,522,418,450
5e425aa6a69a1,4,45,104,262,437,366,333
5e425aa6a69a1,5,53,71,106,269,177,198
5e425aa6a69a1,3,36,92,693,845,785,753
5e425aa6a69a1,6,6meta1,60,36711,36847,36771,36787
5e425aa6a69a1,meta1,meta10,76,406,543,482,467
5e425aa6a69a1,0,08,61,253,362,314,301
5e425aa6a69a1,8,80,48,191,292,239,244
5e425aa6a69a1,0,02,53,564,707,617,654
5e425aa6a69a1,2,27,90,189,352,279,262
5e425aa6a69a1,7,73,73,697,861,770,788
5e425aa6a69a1,3,34,91,193,387,284,296
5e425aa6a69a1,4,45,103,279,473,382,370
5e425aa6a69a1,5,53,91,140,323,231,232
5e425aa6a69a1,3,36,92,37,225,129,133
5e425aa6a69a1,6,6meta1,96,45477,45637,45573,45541
5e425aa6a69a1,meta1,meta10,64,404,610,468,546
5e425aa6a69a1,0,08,142,144,394,286,252
5e425aa6a69a1,8,80,108,86,270,194,162
5e425aa6a69a1,0,02,76,513,679,589,603
5e425aa6a69a1,2,27,90,222,405,312,315
5e425aa6a69a1,7,73,93,107,308,200,215
5e425aa6a69a1,3,34,108,554,729,662,621
5e425aa6a69a1,4,45,67,694,834,761,767
5e425aa6a69a1,5,53,73,226,370,299,297
5e425aa6a69a1,3,36,71,147,288,218,217
5e425aa6a69a1,6,6meta1,70,46078,46202,46148,46132
5e425aa6a69a1,meta1,meta18,54,650,789,704,735
5e425aa6a69a1,8,80,85,115,254,200,169
5e425aa6a69a1,0,02,54,646,772,700,718
5e425aa6a69a1,2,26,72,159,286,231,214
5e425aa6a69a1,6,67,55,1679,1792,1734,1737
5e425aa6a69a1,7,73,58,443,557,501,499
5e425aa6a69a1,3,34,56,357,504,413,448
5e425aa6a69a1,4,45,91,607,793,698,702
5e425aa6a69a1,5,53,95,441,626,536,531
5e425aa6a69a1,3,36,90,111,242,201,152
5e425aa6a69a1,6,6meta1,41,-433700,-433570,-433659,-433611
5e425ac3a00ac,meta1,meta10,89,296,494,385,405
5e425ac3a00ac,0,06,109,473,640,582,531
5e425ac3a00ac,6,62,58,197,356,255,298
5e425ac3a00ac,2,20,101,248,469,349,368
5e425ac3a00ac,0,06,120,930,1120,1050,1000
5e425ac3a00ac,6,63,70,259,437,329,367
5e425ac3a00ac,3,36,108,245,455,353,347
5e425ac3a00ac,6,60,102,71,303,173,201
5e425ac3a00ac,0,06,130,57,263,187,133
5e425ac3a00ac,6,60,76,57,211,133,135
5e425ac3a00ac,0,0meta1,78,41147,41295,41225,41217
5e425ac3a00ac,meta1,meta10,70,295,452,365,382
5e425ac3a00ac,0,06,87,565,721,652,634
5e425ac3a00ac,6,62,69,112,300,181,231
5e425ac3a00ac,2,20,119,281,521,400,402
5e425ac3a00ac,0,06,121,228,436,349,315
5e425ac3a00ac,6,63,87,265,492,352,405
5e425ac3a00ac,3,36,140,354,601,494,461
5e425ac3a00ac,6,60,107,38,257,145,150
5e425ac3a00ac,0,06,112,34,211,146,99
5e425ac3a00ac,6,60,65,34,199,99,134
5e425ac3a00ac,0,00,100,507,701,607,601
5e425ac3a00ac,0,0meta1,94,36543,36710,36637,36616
5e425ac3a00ac,meta1,meta10,73,254,393,327,320
5e425ac3a00ac,0,06,66,507,617,573,551
5e425ac3a00ac,6,62,44,260,360,304,316
5e425ac3a00ac,2,20,56,293,439,349,383
5e425ac3a00ac,0,06,90,410,574,500,484
5e425ac3a00ac,6,63,74,146,291,220,217
5e425ac3a00ac,3,36,71,241,403,312,332
5e425ac3a00ac,6,60,91,53,240,144,149
5e425ac3a00ac,0,06,96,79,229,175,133
5e425ac3a00ac,6,60,54,74,207,128,153
5e425ac3a00ac,0,0meta1,79,34063,34198,34142,34119
5e425ac3a00ac,meta1,meta10,56,293,454,349,398
5e425ac3a00ac,0,06,105,495,673,600,568
5e425ac3a00ac,6,62,73,230,388,303,315
5e425ac3a00ac,2,20,85,204,403,289,318
5e425ac3a00ac,0,06,114,243,450,357,336
5e425ac3a00ac,6,63,93,194,357,287,264
5e425ac3a00ac,3,36,70,229,402,299,332
5e425ac3a00ac,6,60,103,93,286,196,183
5e425ac3a00ac,0,06,90,57,223,147,133
5e425ac3a00ac,6,60,76,39,209,115,133
5e425ac3a00ac,0,0meta1,94,56784,56967,56878,56873
5e425ac3a00ac,meta1,meta10,89,210,372,299,283
5e425ac3a00ac,0,06,73,364,523,437,450
5e425ac3a00ac,6,6-,86,96,219,182,133
5e425ac3a00ac,-,-bksp,37,1140,1255,1177,1218
5e425ac3a00ac,bksp,bkspbksp,78,112,226,190,148
5e425ac3a00ac,bksp,bksp2,36,466,571,502,535
5e425ac3a00ac,2,20,69,629,767,698,698
5e425ac3a00ac,0,06,69,531,657,600,588
5e425ac3a00ac,6,63,57,140,271,197,214
5e425ac3a00ac,3,36,74,329,492,403,418
5e425ac3a00ac,6,60,89,70,237,159,148
5e425ac3a00ac,0,06,78,72,227,150,149
5e425ac3a00ac,6,60,77,40,178,117,101
5e425ac3a00ac,0,0meta1,61,39348,39497,39409,39436
5e425ac3a00ac,meta1,meta10,88,247,437,335,349
5e425ac3a00ac,0,06,102,580,740,682,638
5e425ac3a00ac,6,62,58,211,341,269,283
5e425ac3a00ac,2,20,72,309,469,381,397
5e425ac3a00ac,0,06,88,243,420,331,332
5e425ac3a00ac,6,63,89,180,308,269,219
5e425ac3a00ac,3,36,39,192,320,231,281
5e425ac3a00ac,6,60,89,53,222,142,133
5e425ac3a00ac,0,06,80,58,230,138,150
5e425ac3a00ac,6,60,92,20,174,112,82
5e425ac3a00ac,0,0meta1,62,-176004,-175871,-175942,-175933
5e425af3b383c,meta1,meta10,71,364,521,435,450
5e425af3b383c,0,08,86,247,401,333,315
5e425af3b383c,8,89,68,382,518,450,450
5e425af3b383c,9,90,68,180,335,248,267
5e425af3b383c,0,02,87,195,354,282,267
5e425af3b383c,2,27,72,315,456,387,384
5e425af3b383c,7,77,69,126,236,195,167
5e425af3b383c,7,76,41,264,340,305,299
5e425af3b383c,6,63,35,597,667,632,632
5e425af3b383c,3,31,35,3378,3504,3413,3469
5e425af3b383c,1,1meta1,91,41549,41728,41640,41637
5e425af3b383c,meta1,meta10,88,479,653,567,565
5e425af3b383c,0,08,86,232,401,318,315
5e425af3b383c,8,81,83,217,384,300,301
5e425af3b383c,1,19,84,229,353,313,269
5e425af3b383c,9,93,40,931,1135,971,1095
5e425af3b383c,3,32,164,1085,1320,1249,1156
5e425af3b383c,2,27,71,456,603,527,532
5e425af3b383c,7,77,76,89,225,165,149
5e425af3b383c,7,76,60,198,326,258,266
5e425af3b383c,6,63,68,345,484,413,416
5e425af3b383c,3,3meta1,71,40692,40844,40763,40773
5e425af3b383c,meta1,meta10,81,331,494,412,413
5e425af3b383c,0,08,82,231,365,313,283
5e425af3b383c,8,81,52,148,323,200,271
5e425af3b383c,1,19,123,89,271,212,148
5e425af3b383c,9,90,59,157,307,216,248
5e425af3b383c,0,02,91,281,443,372,352
5e425af3b383c,2,27,71,486,653,557,582
5e425af3b383c,7,77,96,115,263,211,167
5e425af3b383c,7,76,52,262,370,314,318
